"iso","country","sex","age","agegroup","educ","edugroup","edu.complete","freqgroup","pref_type","thc_avg","thc_label","cast_tot","highrisk","cw_tot_flowers","cw_tot_resin","total_flower","total_resin","total_cannabis","total_cannabis_useday","total_thc","thc_units_total","thc_units_useday","resp_total","resp_sexage","resp_sexageedu"
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"29-30","other",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal","women",20,"18-24",4,"high",TRUE,"20-28","other",0.175,"15-19.9%",1,"low",NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"20-28","resin",NA,"unknown",NA,NA,8.57,17.1399993896484,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal","women",18,"18-24",2,"low",TRUE,"20-28","resin",NA,"unknown",7,"high",4.285,12.8549995422363,NA,4.99916696548462,4.99916696548462,0.19444445606708,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal","men",19,"18-24",2,"low",TRUE,"1-9","flower",NA,"unknown",6,"low",2,NA,3.42799997329712,NA,3.42799997329712,0.399999996884145,NA,NA,NA,293,293,35
"PT","Portugal","men",26,"25-34",3,"mid",TRUE,"1-9","flower",0.075,"5-9.9%",3,"low",NA,NA,0.11426667124033,NA,0.11426667124033,0.0133333338670163,0.009,1.8,0.210035005834306,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal","men",26,"25-34",2,"low",TRUE,"29-30","flower",NA,"unknown",12,"high",21.425,NA,149.975006103516,NA,149.975006103516,5.00000020348443,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"PT","Portugal",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,293,35
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",37,"35-44",4,"high",TRUE,"1-9","flower",0.125,"10-14.9%",5,"low",15,NA,3.85650014877319,NA,3.85650014877319,0.900000034719532,0.482,96.4,22.4970828471412,636,636,281
"SK","Slovakia","men",36,"35-44",3,"mid",TRUE,"1-9","flower",NA,"unknown",2,"low",0.5,NA,0.300000011920929,NA,0.300000011920929,0.150000005960464,NA,NA,NA,636,636,281
"SK","Slovakia","men",35,"35-44",4,"high",TRUE,NA,"flower",NA,"unknown",2,"low",NA,NA,0.142833337187767,NA,0.142833337187767,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9","flower",NA,"unknown",NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",35,"35-44",4,"high",TRUE,NA,"flower",NA,"unknown",0,"low",0.05,NA,0.0278524998575449,NA,0.0278524998575449,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",25,"25-34",4,"high",TRUE,"1-9","flower",0.125,"10-14.9%",1,"low",NA,NA,0.400000005960464,NA,0.400000005960464,0.400000005960464,0.05,10,10,636,636,281
"SK","Slovakia","men",26,"25-34",3,"mid",TRUE,"1-9","flower",NA,"unknown",5,"low",NA,NA,0.200000002980232,NA,0.200000002980232,0.200000002980232,NA,NA,NA,636,636,281
"SK","Slovakia","men",28,"25-34",4,"high",TRUE,"1-9","flower",0.225,"20-24.9%",6,"low",NA,2,1.71399998664856,NA,1.71399998664856,0.199999998442072,0.386,77.2,9.00816802800467,636,636,281
"SK","Slovakia","men",25,"25-34",4,"high",TRUE,NA,"flower",0.125,"10-14.9%",5,"low",NA,NA,1.9282500743866,NA,1.9282500743866,NA,0.241,48.2,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",27,"25-34",4,"high",TRUE,"29-30","flower",0.225,"20-24.9%",19,"high",30,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,"flower",NA,"unknown",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",25,"25-34",3,"mid",TRUE,"10-19","flower",0.175,"15-19.9%",4,"low",2,NA,5.20000028610229,NA,5.20000028610229,0.52000002861023,0.91,182,18.2,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",22,"18-24",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",11,"high",NA,NA,2.24962496757507,NA,2.24962496757507,0.0874999987388204,0.394,78.8,3.06495527032283,636,636,281
"SK","Slovakia","men",20,"18-24",3,"mid",TRUE,"1-9","flower",0.125,"10-14.9%",5,"low",0.5,0.4,0.16666667163372,NA,0.16666667163372,0.0833333358168602,0.021,4.2,2.1,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",20,"18-24",3,"mid",TRUE,"20-28","flower",0.225,"20-24.9%",9,"high",10,1,8.14150047302246,NA,8.14150047302246,0.380000022078061,1.832,366.4,17.1015169194866,636,636,281
"SK","Slovakia","women",20,"18-24",4,"high",TRUE,"1-9","flower",0.175,"15-19.9%",3,"low",60,NA,2,NA,2,1,0.35,70,35,636,636,281
"SK","Slovakia","women",31,"25-34",4,"high",TRUE,"1-9","flower",0.125,"10-14.9%",6,"low",0.1,NA,0.00500000035390258,NA,0.00500000035390258,0.00500000035390258,0.001,0.2,0.2,636,636,281
"SK","Slovakia","women",30,"25-34",4,"high",TRUE,NA,"flower",NA,"unknown",5,"low",NA,NA,0.42849999666214,NA,0.42849999666214,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",34,"25-34",4,"high",TRUE,NA,"flower",NA,"unknown",0,"low",NA,NA,2.28533339500427,NA,2.28533339500427,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",47,"45-54",4,"high",TRUE,"29-30","flower",0.175,"15-19.9%",9,"high",20,NA,14.9975004196167,NA,14.9975004196167,0.500000013989555,2.625,525,17.5029171528588,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",49,"45-54",1,"low",TRUE,"20-28","flower",0.225,"20-24.9%",5,"low",3,NA,0.112250000238419,NA,0.112250000238419,0.00561250001192093,0.025,5,0.25,636,636,281
"SK","Slovakia","men",40,"35-44",3,"mid",TRUE,"29-30","flower",NA,"unknown",8,"high",NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",35,"35-44",2,"low",TRUE,"29-30","other",0.025,"0-4.9%",14,"high",NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",47,"45-54",2,"low",TRUE,"29-30","flower",0.125,"10-14.9%",10,"high",15,NA,9.64124965667725,NA,9.64124965667725,0.321428559982572,1.205,241,8.03467244540757,636,636,281
"SK","Slovakia","women",39,"35-44",4,"high",TRUE,"29-30","flower",0.125,"10-14.9%",14,"high",12.855,NA,4.24215030670166,NA,4.24215030670166,0.141428581653664,0.53,106,3.53392232038673,636,636,281
"SK","Slovakia","men",30,"25-34",3,"mid",TRUE,"20-28","flower",0.225,"20-24.9%",9,"high",3,NA,4.28499984741211,NA,4.28499984741211,0.199999992878045,0.964,192.8,8.99883313885648,636,636,281
"SK","Slovakia","men",35,"35-44",3,"mid",TRUE,"1-9","flower",0.125,"10-14.9%",6,"low",75,NA,6.8560004234314,NA,6.8560004234314,0.800000049408564,0.857,171.4,20,636,636,281
"SK","Slovakia","men",32,"25-34",3,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",7,"high",60,NA,54.8479995727539,NA,54.8479995727539,1.82857141432752,12.341,2468.2,82.2870478413069,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,300,30,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",25,"25-34",3,"mid",TRUE,"29-30","flower",0.225,"20-24.9%",10,"high",50,NA,61.2000007629395,NA,61.2000007629395,2.04000002543132,13.77,2754,91.8,636,636,281
"SK","Slovakia","men",36,"35-44",4,"high",TRUE,"20-28","flower",NA,"unknown",9,"high",3,NA,5.14200019836426,NA,5.14200019836426,0.200000007715451,NA,NA,NA,636,636,281
"SK","Slovakia","men",38,"35-44",4,"high",TRUE,"29-30","flower",0.225,"20-24.9%",4,"low",10,NA,8.99850082397461,NA,8.99850082397461,0.300000027470399,2.025,405,13.5022503750625,636,636,281
"SK","Slovakia","men",43,"35-44",4,"high",TRUE,"29-30","other",0.175,"15-19.9%",11,"high",30,30,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",39,"35-44",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",7,"high",NA,NA,9.64125061035156,NA,9.64125061035156,0.450000028487821,1.687,337.4,15.7479579929988,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",30,"25-34",2,"low",TRUE,"20-28","flower",0.175,"15-19.9%",7,"high",13,NA,6.85599994659424,NA,6.85599994659424,0.26666666458943,1.2,240,9.33488914819137,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",44,"35-44",3,"mid",TRUE,"29-30","flower",NA,"unknown",7,"high",10,NA,43.7070007324219,NA,43.7070007324219,1.45714288156099,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",50,"45-54",4,"high",TRUE,"29-30","flower",0.225,"20-24.9%",8,"high",90,15,90,NA,90,3,20.25,4050,135,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",37,"35-44",2,"low",TRUE,"29-30","flower",0.175,"15-19.9%",8,"high",25,NA,26.9955005645752,NA,26.9955005645752,0.90000001882231,4.724,944.8,31.4985830971829,636,636,281
"SK","Slovakia","men",34,"25-34",3,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",6,"low",10,NA,17.1399993896484,NA,17.1399993896484,1.99999992878045,2.999,599.8,69.9883313885648,636,636,281
"SK","Slovakia","men",44,"35-44",3,"mid",TRUE,"1-9","flower",NA,"unknown",3,"low",2,0.2,1.14266669750214,NA,1.14266669750214,0.266666673862809,NA,NA,NA,636,636,281
"SK","Slovakia","women",25,"25-34",3,"mid",TRUE,"1-9","flower",NA,"unknown",3,"low",NA,NA,0.100000001490116,NA,0.100000001490116,0.100000001490116,NA,NA,NA,636,636,281
"SK","Slovakia","men",39,"35-44",3,"mid",TRUE,"29-30","flower",NA,"unknown",9,"high",NA,NA,13.4977502822876,NA,13.4977502822876,0.450000009411155,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",47,"45-54",3,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",5,"low",0.05,NA,0.21424999833107,NA,0.21424999833107,0.0499999996105181,0.037,7.4,1.7269544924154,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"20-28","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",20,"18-24",3,"mid",TRUE,"1-9","flower",0.175,"15-19.9%",5,"low",3,NA,0.375,NA,0.375,0.125,0.066,13.2,4.4,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",34,"25-34",3,"mid",TRUE,"29-30","flower",0.175,"15-19.9%",7,"high",24,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",33,"25-34",4,"high",TRUE,"10-19","flower",0.125,"10-14.9%",5,"low",5,NA,1.66666674613953,NA,1.66666674613953,0.166666674613953,0.208,41.6,4.16,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",40,"35-44",3,"mid",TRUE,NA,"resin",NA,"unknown",3,"low",NA,NA,NA,1.42833340167999,1.42833340167999,NA,NA,NA,NA,636,636,281
"SK","Slovakia","women",36,"35-44",3,"mid",TRUE,"20-28","flower",0.175,"15-19.9%",6,"low",NA,NA,13,NA,13,0.5,2.275,455,17.5,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,"flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",38,"35-44",4,"high",TRUE,"29-30","flower",NA,"unknown",9,"high",5,NA,6.42750024795532,NA,6.42750024795532,0.214285722552269,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia","men",62,"55-64",4,"high",TRUE,"29-30","flower",0.225,"20-24.9%",9,"high",450,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19","flower",NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"1-9",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"10-19",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30","flower",NA,"unknown",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,"29-30",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
"SK","Slovakia",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,636,281
